created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2022-01-09T13:09:27+07:00,206,87.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:09:56+07:00,207,90.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:10:26+07:00,208,90.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:10:56+07:00,209,88.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:11:26+07:00,210,88.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:11:56+07:00,211,89.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:12:26+07:00,212,88.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:12:56+07:00,213,88.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:13:26+07:00,214,86.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:13:57+07:00,215,85.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:14:26+07:00,216,81.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:14:56+07:00,217,79.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:15:26+07:00,218,78.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:15:56+07:00,219,77.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:16:27+07:00,220,77.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:16:56+07:00,221,78.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:17:30+07:00,222,80.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:17:56+07:00,223,81.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:18:26+07:00,224,85.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:18:56+07:00,225,85.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:19:26+07:00,226,85.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:19:59+07:00,227,85.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:20:26+07:00,228,84.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:20:56+07:00,229,82.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:21:27+07:00,230,72.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:21:56+07:00,231,73.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:22:29+07:00,232,70.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:22:56+07:00,233,72.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:23:28+07:00,234,70.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:23:57+07:00,235,70.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:24:26+07:00,236,68.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:24:56+07:00,237,66.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:25:27+07:00,238,64.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:25:58+07:00,239,62.00000,77.00000,27.50000,0.00000,,,,
